task_id,level,task_kind,regime_id,regime_family,seed,n,oracle_mode,model_variant,xgb_config_id,best_iteration,best_score,prauc_oracle,rocauc_oracle,logloss_oracle,ratio_scale_invariance_oracle,product_comp_invariance_oracle,iso_var_ratio_oracle,iso_var_product_oracle,prevalence_train,prevalence_val,prevalence_test,sigma,rho,mixture_json,shift_type,shift_cols_json,dominance_train_mean,dominance_train_median,dominance_train_p90,dominance_test_mean,dominance_test_median,dominance_test_p90,dominance_train_groups_json,dominance_test_groups_json,source_path,prauc_raw,rocauc_raw,logloss_raw,ratio_scale_invariance_raw,product_comp_invariance_raw,iso_var_ratio_raw,iso_var_product_raw,delta_prauc,delta_rocauc,delta_logloss
l2_ratio_of_sums,2,ratio_of_sums,ln_sigma1.2_rho0.9,tail_corr,0,30000,oracle_s_only,oracle,depth7_high_capacity,1,0.11031189384639234,0.10064032635875034,0.6986100537571069,0.6537276775735535,1.2924885749816895e-05,,3.647681501856681e-08,,0.04938888888888889,0.050166666666666665,0.04883333333333333,1.2,0.9,,none,,0.6025817059754451,0.5899191634202829,0.7072268052914874,0.602664124516486,0.5896310794856727,0.7096867876913475,"[{""cols"": [0, 1], ""mean"": 0.6026261332641608, ""median"": 0.5896113956853511, ""p90"": 0.7072517388880494}, {""cols"": [2, 3], ""mean"": 0.6025372786867296, ""median"": 0.5902411859628572, ""p90"": 0.7071904896537009}]","[{""cols"": [0, 1], ""mean"": 0.6020528580757942, ""median"": 0.5899839501625903, ""p90"": 0.7084215812078432}, {""cols"": [2, 3], ""mean"": 0.603275390957178, ""median"": 0.5890966746412146, ""p90"": 0.7106259400422191}]",runs/exp_default/20251213_124943/results.parquet,0.08858479285038995,0.6167122466810714,0.19242065303728206,0.005471529023349285,,6.606964573188473e-05,,0.012055533508360389,0.08189780707603556,0.4613070245362715
l2_ratio_of_sums,2,ratio_of_sums,ln_sigma1.2_rho0.9,tail_corr,0,30000,oracle_coords_only,oracle,depth7_high_capacity,69,0.11097769121631616,0.09163950723027703,0.6847144785369264,0.22472289157016265,0.0010391325019299983,,2.913033873869997e-06,,0.04938888888888889,0.050166666666666665,0.04883333333333333,1.2,0.9,,none,,0.6025817059754451,0.5899191634202829,0.7072268052914874,0.602664124516486,0.5896310794856727,0.7096867876913475,"[{""cols"": [0, 1], ""mean"": 0.6026261332641608, ""median"": 0.5896113956853511, ""p90"": 0.7072517388880494}, {""cols"": [2, 3], ""mean"": 0.6025372786867296, ""median"": 0.5902411859628572, ""p90"": 0.7071904896537009}]","[{""cols"": [0, 1], ""mean"": 0.6020528580757942, ""median"": 0.5899839501625903, ""p90"": 0.7084215812078432}, {""cols"": [2, 3], ""mean"": 0.603275390957178, ""median"": 0.5890966746412146, ""p90"": 0.7106259400422191}]",runs/exp_default/20251213_124943/results.parquet,0.08858479285038995,0.6167122466810714,0.19242065303728206,0.005471529023349285,,6.606964573188473e-05,,0.00305471437988708,0.06800223185585497,0.032302238532880584
l2_ratio_of_sums,2,ratio_of_sums,ln_sigma1.2_rho0.9,tail_corr,1,30000,oracle_s_only,oracle,depth4_light,22,0.13151302726433375,0.12167271740270794,0.6974058348565754,0.31679281392019154,0.0014085932955145836,,8.181537324917909e-06,,0.049166666666666664,0.052333333333333336,0.050833333333333335,1.2,0.9,,none,,0.6021659230516867,0.5893599825972444,0.707044865835657,0.6023532594334812,0.5898314703847309,0.7057283920275722,"[{""cols"": [0, 1], ""mean"": 0.6020169286746925, ""median"": 0.5892916232158951, ""p90"": 0.7062527453969338}, {""cols"": [2, 3], ""mean"": 0.6023149174286812, ""median"": 0.5894633945252374, ""p90"": 0.7078861675939832}]","[{""cols"": [0, 1], ""mean"": 0.6024024936967062, ""median"": 0.5902885064477428, ""p90"": 0.7072842587434832}, {""cols"": [2, 3], ""mean"": 0.602304025170256, ""median"": 0.5892344570476018, ""p90"": 0.7045529328765541}]",runs/exp_default/20251213_124943/results.parquet,0.10066924325672015,0.6567518242922321,0.1998107947578102,0.006773705881088972,,5.279756313690308e-05,,0.021003474145987786,0.04065401056434326,0.11698201916238135
l2_ratio_of_sums,2,ratio_of_sums,ln_sigma1.2_rho0.9,tail_corr,1,30000,oracle_coords_only,oracle,depth4_light,56,0.13087274444995442,0.12548923039059973,0.7020233451834368,0.20462529579083388,0.0009371635526418685,,4.1678340665739705e-06,,0.049166666666666664,0.052333333333333336,0.050833333333333335,1.2,0.9,,none,,0.6021659230516867,0.5893599825972444,0.707044865835657,0.6023532594334812,0.5898314703847309,0.7057283920275722,"[{""cols"": [0, 1], ""mean"": 0.6020169286746925, ""median"": 0.5892916232158951, ""p90"": 0.7062527453969338}, {""cols"": [2, 3], ""mean"": 0.6023149174286812, ""median"": 0.5894633945252374, ""p90"": 0.7078861675939832}]","[{""cols"": [0, 1], ""mean"": 0.6024024936967062, ""median"": 0.5902885064477428, ""p90"": 0.7072842587434832}, {""cols"": [2, 3], ""mean"": 0.602304025170256, ""median"": 0.5892344570476018, ""p90"": 0.7045529328765541}]",runs/exp_default/20251213_124943/results.parquet,0.10066924325672015,0.6567518242922321,0.1998107947578102,0.006773705881088972,,5.279756313690308e-05,,0.024819987133879576,0.045271520891204675,0.004814501033023694
l2_ratio_of_sums,2,ratio_of_sums,ln_sigma1.2_rho0.9,tail_corr,1,30000,oracle_s_only,oracle,baseline,46,0.12538609536096865,0.12701219285999135,0.6971081909641763,0.2515064390474058,0.0011567201256752013,,4.897842952982132e-06,,0.049166666666666664,0.052333333333333336,0.050833333333333335,1.2,0.9,,none,,0.6021659230516867,0.5893599825972444,0.707044865835657,0.6023532594334812,0.5898314703847309,0.7057283920275722,"[{""cols"": [0, 1], ""mean"": 0.6020169286746925, ""median"": 0.5892916232158951, ""p90"": 0.7062527453969338}, {""cols"": [2, 3], ""mean"": 0.6023149174286812, ""median"": 0.5894633945252374, ""p90"": 0.7078861675939832}]","[{""cols"": [0, 1], ""mean"": 0.6024024936967062, ""median"": 0.5902885064477428, ""p90"": 0.7072842587434832}, {""cols"": [2, 3], ""mean"": 0.602304025170256, ""median"": 0.5892344570476018, ""p90"": 0.7045529328765541}]",runs/exp_default/20251213_124943/results.parquet,0.09023956407244503,0.6445274111602066,0.19551325484421617,0.006928167890571058,,5.900834026848685e-05,,0.03677262878754632,0.05258077980396969,0.05599318420318966
l2_ratio_of_sums,2,ratio_of_sums,ln_sigma1.2_rho0.9,tail_corr,1,30000,oracle_coords_only,oracle,baseline,40,0.12615056429643923,0.11806386023921486,0.6955485830250867,0.2706236837155051,0.0010596025854349136,,6.2464217918366974e-06,,0.049166666666666664,0.052333333333333336,0.050833333333333335,1.2,0.9,,none,,0.6021659230516867,0.5893599825972444,0.707044865835657,0.6023532594334812,0.5898314703847309,0.7057283920275722,"[{""cols"": [0, 1], ""mean"": 0.6020169286746925, ""median"": 0.5892916232158951, ""p90"": 0.7062527453969338}, {""cols"": [2, 3], ""mean"": 0.6023149174286812, ""median"": 0.5894633945252374, ""p90"": 0.7078861675939832}]","[{""cols"": [0, 1], ""mean"": 0.6024024936967062, ""median"": 0.5902885064477428, ""p90"": 0.7072842587434832}, {""cols"": [2, 3], ""mean"": 0.602304025170256, ""median"": 0.5892344570476018, ""p90"": 0.7045529328765541}]",runs/exp_default/20251213_124943/results.parquet,0.09023956407244503,0.6445274111602066,0.19551325484421617,0.006928167890571058,,5.900834026848685e-05,,0.027824296166769832,0.05102117186488009,0.07511042887128894
l2_ratio_of_sums,2,ratio_of_sums,ln_sigma1.2_rho0.9,tail_corr,1,30000,oracle_s_only,oracle,depth7_high_capacity,118,0.1317967870332439,0.11281014270721731,0.6934244879747837,0.1935147602704447,0.0019292561244219541,,9.60666432881718e-06,,0.049166666666666664,0.052333333333333336,0.050833333333333335,1.2,0.9,,none,,0.6021659230516867,0.5893599825972444,0.707044865835657,0.6023532594334812,0.5898314703847309,0.7057283920275722,"[{""cols"": [0, 1], ""mean"": 0.6020169286746925, ""median"": 0.5892916232158951, ""p90"": 0.7062527453969338}, {""cols"": [2, 3], ""mean"": 0.6023149174286812, ""median"": 0.5894633945252374, ""p90"": 0.7078861675939832}]","[{""cols"": [0, 1], ""mean"": 0.6024024936967062, ""median"": 0.5902885064477428, ""p90"": 0.7072842587434832}, {""cols"": [2, 3], ""mean"": 0.602304025170256, ""median"": 0.5892344570476018, ""p90"": 0.7045529328765541}]",runs/exp_default/20251213_124943/results.parquet,0.08899686492845894,0.6407680018422833,0.19575619344258136,0.007167936142534017,,6.884696198318926e-05,,0.02381327777875837,0.0526564861325004,-0.002241433172136653
l2_ratio_of_sums,2,ratio_of_sums,ln_sigma1.2_rho0.9,tail_corr,1,30000,oracle_coords_only,oracle,depth7_high_capacity,99,0.12733794786039945,0.11947673788054422,0.6855216684177954,0.199962406096896,0.0017289840966463088,,6.020362297786736e-06,,0.049166666666666664,0.052333333333333336,0.050833333333333335,1.2,0.9,,none,,0.6021659230516867,0.5893599825972444,0.707044865835657,0.6023532594334812,0.5898314703847309,0.7057283920275722,"[{""cols"": [0, 1], ""mean"": 0.6020169286746925, ""median"": 0.5892916232158951, ""p90"": 0.7062527453969338}, {""cols"": [2, 3], ""mean"": 0.6023149174286812, ""median"": 0.5894633945252374, ""p90"": 0.7078861675939832}]","[{""cols"": [0, 1], ""mean"": 0.6024024936967062, ""median"": 0.5902885064477428, ""p90"": 0.7072842587434832}, {""cols"": [2, 3], ""mean"": 0.602304025170256, ""median"": 0.5892344570476018, ""p90"": 0.7045529328765541}]",runs/exp_default/20251213_124943/results.parquet,0.08899686492845894,0.6407680018422833,0.19575619344258136,0.007167936142534017,,6.884696198318926e-05,,0.030479872952085277,0.04475366657551205,0.004206212654314645
l2_ratio_of_sums,2,ratio_of_sums,ln_sigma1.2_rho0.9,tail_corr,2,30000,oracle_s_only,oracle,depth4_light,26,0.1250426443322242,0.10340151772009588,0.6945145123670936,0.2895524593911246,0.0002820370465517044,,3.501128655912478e-07,,0.04922222222222222,0.05216666666666667,0.050166666666666665,1.2,0.9,,none,,0.6025482408890773,0.5897150741400958,0.7083338692643255,0.6037223619224091,0.5911125852493557,0.7076038191701096,"[{""cols"": [0, 1], ""mean"": 0.6027108528571963, ""median"": 0.590397413076505, ""p90"": 0.7078959623574369}, {""cols"": [2, 3], ""mean"": 0.6023856289209585, ""median"": 0.5889992076214259, ""p90"": 0.7086397586562398}]","[{""cols"": [0, 1], ""mean"": 0.6043435444576195, ""median"": 0.5926507441069961, ""p90"": 0.7086569147964606}, {""cols"": [2, 3], ""mean"": 0.6031011793871988, ""median"": 0.5898080279638456, ""p90"": 0.706635281391141}]",runs/exp_default/20251213_124943/results.parquet,0.06617793242523948,0.5836475945246558,0.19718678860224684,0.005726296520233154,,3.927970480006664e-05,,0.03722358529485641,0.11086691784243785,0.09236567078887778
l2_ratio_of_sums,2,ratio_of_sums,ln_sigma1.2_rho0.9,tail_corr,2,30000,oracle_coords_only,oracle,depth4_light,13,0.12539630730306278,0.09911580042988052,0.68965296120611,0.4032303670244631,7.956457138061524e-05,,3.0795067475603234e-07,,0.04922222222222222,0.05216666666666667,0.050166666666666665,1.2,0.9,,none,,0.6025482408890773,0.5897150741400958,0.7083338692643255,0.6037223619224091,0.5911125852493557,0.7076038191701096,"[{""cols"": [0, 1], ""mean"": 0.6027108528571963, ""median"": 0.590397413076505, ""p90"": 0.7078959623574369}, {""cols"": [2, 3], ""mean"": 0.6023856289209585, ""median"": 0.5889992076214259, ""p90"": 0.7086397586562398}]","[{""cols"": [0, 1], ""mean"": 0.6043435444576195, ""median"": 0.5926507441069961, ""p90"": 0.7086569147964606}, {""cols"": [2, 3], ""mean"": 0.6031011793871988, ""median"": 0.5898080279638456, ""p90"": 0.706635281391141}]",runs/exp_default/20251213_124943/results.parquet,0.06617793242523948,0.5836475945246558,0.19718678860224684,0.005726296520233154,,3.927970480006664e-05,,0.03293786800464105,0.10600536668145422,0.20604357842221624
l2_ratio_of_sums,2,ratio_of_sums,ln_sigma1.2_rho0.9,tail_corr,2,30000,oracle_s_only,oracle,baseline,40,0.12151395311379859,0.10283417578174922,0.6885730375265463,0.27014500714596607,0.0007052661463618279,,2.9290799686991107e-06,,0.04922222222222222,0.05216666666666667,0.050166666666666665,1.2,0.9,,none,,0.6025482408890773,0.5897150741400958,0.7083338692643255,0.6037223619224091,0.5911125852493557,0.7076038191701096,"[{""cols"": [0, 1], ""mean"": 0.6027108528571963, ""median"": 0.590397413076505, ""p90"": 0.7078959623574369}, {""cols"": [2, 3], ""mean"": 0.6023856289209585, ""median"": 0.5889992076214259, ""p90"": 0.7086397586562398}]","[{""cols"": [0, 1], ""mean"": 0.6043435444576195, ""median"": 0.5926507441069961, ""p90"": 0.7086569147964606}, {""cols"": [2, 3], ""mean"": 0.6031011793871988, ""median"": 0.5898080279638456, ""p90"": 0.706635281391141}]",runs/exp_default/20251213_124943/results.parquet,0.0713438253727409,0.5926772721681661,0.2035398299383566,0.004320647926628589,,2.4497874392418252e-05,,0.03149035040900833,0.09589576535838018,0.06660517720760947
l2_ratio_of_sums,2,ratio_of_sums,ln_sigma1.2_rho0.9,tail_corr,2,30000,oracle_coords_only,oracle,baseline,7,0.1300495164454817,0.1045816235979505,0.6931556448383146,0.5341890890214974,9.733988344669342e-05,,4.6050661840125073e-07,,0.04922222222222222,0.05216666666666667,0.050166666666666665,1.2,0.9,,none,,0.6025482408890773,0.5897150741400958,0.7083338692643255,0.6037223619224091,0.5911125852493557,0.7076038191701096,"[{""cols"": [0, 1], ""mean"": 0.6027108528571963, ""median"": 0.590397413076505, ""p90"": 0.7078959623574369}, {""cols"": [2, 3], ""mean"": 0.6023856289209585, ""median"": 0.5889992076214259, ""p90"": 0.7086397586562398}]","[{""cols"": [0, 1], ""mean"": 0.6043435444576195, ""median"": 0.5926507441069961, ""p90"": 0.7086569147964606}, {""cols"": [2, 3], ""mean"": 0.6031011793871988, ""median"": 0.5898080279638456, ""p90"": 0.706635281391141}]",runs/exp_default/20251213_124943/results.parquet,0.0713438253727409,0.5926772721681661,0.2035398299383566,0.004320647926628589,,2.4497874392418252e-05,,0.0332377982252096,0.10047837267014847,0.3306492590831408
l2_ratio_of_sums,2,ratio_of_sums,ln_sigma1.2_rho0.9,tail_corr,2,30000,oracle_s_only,oracle,depth7_high_capacity,2,0.12119976261981719,0.09461476051865546,0.6885409750151422,0.635655853276964,1.5759086608886718e-05,,7.347600852638081e-08,,0.04922222222222222,0.05216666666666667,0.050166666666666665,1.2,0.9,,none,,0.6025482408890773,0.5897150741400958,0.7083338692643255,0.6037223619224091,0.5911125852493557,0.7076038191701096,"[{""cols"": [0, 1], ""mean"": 0.6027108528571963, ""median"": 0.590397413076505, ""p90"": 0.7078959623574369}, {""cols"": [2, 3], ""mean"": 0.6023856289209585, ""median"": 0.5889992076214259, ""p90"": 0.7086397586562398}]","[{""cols"": [0, 1], ""mean"": 0.6043435444576195, ""median"": 0.5926507441069961, ""p90"": 0.7086569147964606}, {""cols"": [2, 3], ""mean"": 0.6031011793871988, ""median"": 0.5898080279638456, ""p90"": 0.706635281391141}]",runs/exp_default/20251213_124943/results.parquet,0.06349472335170293,0.5759721207719021,0.19851155674080792,0.005346612122654915,,3.367905018278999e-05,,0.031120037166952524,0.11256885424324015,0.43714429653615605
l2_ratio_of_sums,2,ratio_of_sums,ln_sigma1.2_rho0.9,tail_corr,2,30000,oracle_coords_only,oracle,depth7_high_capacity,35,0.11702771524085682,0.09331720605796946,0.6834864658309816,0.32087148057089115,0.0015596885547041893,,6.0965286856978685e-06,,0.04922222222222222,0.05216666666666667,0.050166666666666665,1.2,0.9,,none,,0.6025482408890773,0.5897150741400958,0.7083338692643255,0.6037223619224091,0.5911125852493557,0.7076038191701096,"[{""cols"": [0, 1], ""mean"": 0.6027108528571963, ""median"": 0.590397413076505, ""p90"": 0.7078959623574369}, {""cols"": [2, 3], ""mean"": 0.6023856289209585, ""median"": 0.5889992076214259, ""p90"": 0.7086397586562398}]","[{""cols"": [0, 1], ""mean"": 0.6043435444576195, ""median"": 0.5926507441069961, ""p90"": 0.7086569147964606}, {""cols"": [2, 3], ""mean"": 0.6031011793871988, ""median"": 0.5898080279638456, ""p90"": 0.706635281391141}]",runs/exp_default/20251213_124943/results.parquet,0.06349472335170293,0.5759721207719021,0.19851155674080792,0.005346612122654915,,3.367905018278999e-05,,0.02982248270626653,0.10751434505907953,0.12235992383008323
l2_ratio_of_sums,2,ratio_of_sums,mixture_extremes_rho0.5,mixture_extremes,0,30000,oracle_s_only,oracle,depth4_light,18,0.15247774168798112,0.1613150169183315,0.6978454942437475,0.3427463201546866,0.0007849445208907127,,1.343109314110524e-06,,0.049277777777777775,0.05583333333333333,0.04583333333333333,,0.5,"{""p_low"": 0.9, ""sigma_high"": 1.2, ""sigma_low"": 0.3}",none,,0.5734032095675915,0.5545999993657391,0.6478394490926686,0.5737024938476708,0.5558087138752115,0.6476728721608269,"[{""cols"": [0, 1], ""mean"": 0.5733767926766733, ""median"": 0.5547097749836438, ""p90"": 0.6485027161313089}, {""cols"": [2, 3], ""mean"": 0.5734296264585098, ""median"": 0.5545148141246687, ""p90"": 0.6471072440370784}]","[{""cols"": [0, 1], ""mean"": 0.57266908248851, ""median"": 0.5549077109201446, ""p90"": 0.647605001918908}, {""cols"": [2, 3], ""mean"": 0.5747359052068317, ""median"": 0.5568248398809672, ""p90"": 0.6479084005193738}]",runs/exp_default/20251213_124943/results.parquet,0.13651720953453006,0.671010400952759,0.17606214801510725,0.008477436356060207,,0.00011261576807277329,,0.02479780738380144,0.026835093290988543,0.16668417213957934
l2_ratio_of_sums,2,ratio_of_sums,mixture_extremes_rho0.5,mixture_extremes,0,30000,oracle_coords_only,oracle,depth4_light,12,0.15208148319122194,0.1529901637906873,0.701401190948789,0.4112584670004398,0.00030159880220890047,,6.370202727170949e-07,,0.049277777777777775,0.05583333333333333,0.04583333333333333,,0.5,"{""p_low"": 0.9, ""sigma_high"": 1.2, ""sigma_low"": 0.3}",none,,0.5734032095675915,0.5545999993657391,0.6478394490926686,0.5737024938476708,0.5558087138752115,0.6476728721608269,"[{""cols"": [0, 1], ""mean"": 0.5733767926766733, ""median"": 0.5547097749836438, ""p90"": 0.6485027161313089}, {""cols"": [2, 3], ""mean"": 0.5734296264585098, ""median"": 0.5545148141246687, ""p90"": 0.6471072440370784}]","[{""cols"": [0, 1], ""mean"": 0.57266908248851, ""median"": 0.5549077109201446, ""p90"": 0.647605001918908}, {""cols"": [2, 3], ""mean"": 0.5747359052068317, ""median"": 0.5568248398809672, ""p90"": 0.6479084005193738}]",runs/exp_default/20251213_124943/results.parquet,0.13651720953453006,0.671010400952759,0.17606214801510725,0.008477436356060207,,0.00011261576807277329,,0.016472954256157246,0.030390789996030065,0.23519631898533253
l2_ratio_of_sums,2,ratio_of_sums,mixture_extremes_rho0.5,mixture_extremes,0,30000,oracle_s_only,oracle,baseline,66,0.16001073429180845,0.16034841155363488,0.6935123461691147,0.20191076868050897,0.0022945309720933437,,9.12534485392573e-06,,0.049277777777777775,0.05583333333333333,0.04583333333333333,,0.5,"{""p_low"": 0.9, ""sigma_high"": 1.2, ""sigma_low"": 0.3}",none,,0.5734032095675915,0.5545999993657391,0.6478394490926686,0.5737024938476708,0.5558087138752115,0.6476728721608269,"[{""cols"": [0, 1], ""mean"": 0.5733767926766733, ""median"": 0.5547097749836438, ""p90"": 0.6485027161313089}, {""cols"": [2, 3], ""mean"": 0.5734296264585098, ""median"": 0.5545148141246687, ""p90"": 0.6471072440370784}]","[{""cols"": [0, 1], ""mean"": 0.57266908248851, ""median"": 0.5549077109201446, ""p90"": 0.647605001918908}, {""cols"": [2, 3], ""mean"": 0.5747359052068317, ""median"": 0.5568248398809672, ""p90"": 0.6479084005193738}]",runs/exp_default/20251213_124943/results.parquet,0.12782409562930538,0.6620786026200873,0.17704124540457042,0.00879548811186105,,0.0001327155842689441,,0.0325243159243295,0.03143374354902739,0.024869523275938554
l2_ratio_of_sums,2,ratio_of_sums,mixture_extremes_rho0.5,mixture_extremes,0,30000,oracle_coords_only,oracle,baseline,15,0.15595081055092086,0.1624475743513165,0.7016104803493449,0.42603165498630846,0.000496294754743576,,2.1723804045966413e-06,,0.049277777777777775,0.05583333333333333,0.04583333333333333,,0.5,"{""p_low"": 0.9, ""sigma_high"": 1.2, ""sigma_low"": 0.3}",none,,0.5734032095675915,0.5545999993657391,0.6478394490926686,0.5737024938476708,0.5558087138752115,0.6476728721608269,"[{""cols"": [0, 1], ""mean"": 0.5733767926766733, ""median"": 0.5547097749836438, ""p90"": 0.6485027161313089}, {""cols"": [2, 3], ""mean"": 0.5734296264585098, ""median"": 0.5545148141246687, ""p90"": 0.6471072440370784}]","[{""cols"": [0, 1], ""mean"": 0.57266908248851, ""median"": 0.5549077109201446, ""p90"": 0.647605001918908}, {""cols"": [2, 3], ""mean"": 0.5747359052068317, ""median"": 0.5568248398809672, ""p90"": 0.6479084005193738}]",runs/exp_default/20251213_124943/results.parquet,0.12782409562930538,0.6620786026200873,0.17704124540457042,0.00879548811186105,,0.0001327155842689441,,0.0346234787220111,0.03953187772925759,0.24899040958173804
l2_ratio_of_sums,2,ratio_of_sums,mixture_extremes_rho0.5,mixture_extremes,0,30000,oracle_s_only,oracle,depth7_high_capacity,22,0.14912514482563352,0.1518779065268195,0.6903266375545852,0.39456907094571003,0.001356163337826729,,6.371956319168763e-06,,0.049277777777777775,0.05583333333333333,0.04583333333333333,,0.5,"{""p_low"": 0.9, ""sigma_high"": 1.2, ""sigma_low"": 0.3}",none,,0.5734032095675915,0.5545999993657391,0.6478394490926686,0.5737024938476708,0.5558087138752115,0.6476728721608269,"[{""cols"": [0, 1], ""mean"": 0.5733767926766733, ""median"": 0.5547097749836438, ""p90"": 0.6485027161313089}, {""cols"": [2, 3], ""mean"": 0.5734296264585098, ""median"": 0.5545148141246687, ""p90"": 0.6471072440370784}]","[{""cols"": [0, 1], ""mean"": 0.57266908248851, ""median"": 0.5549077109201446, ""p90"": 0.647605001918908}, {""cols"": [2, 3], ""mean"": 0.5747359052068317, ""median"": 0.5568248398809672, ""p90"": 0.6479084005193738}]",runs/exp_default/20251213_124943/results.parquet,0.10303237348627253,0.636465581579992,0.4591223624802997,0.003607437390089035,,3.084796645264811e-05,,0.04884553304054698,0.05386105597459323,-0.06455329153458966
l2_ratio_of_sums,2,ratio_of_sums,mixture_extremes_rho0.5,mixture_extremes,0,30000,oracle_coords_only,oracle,depth7_high_capacity,11,0.14695053840357108,0.14887163529991737,0.6967542675664946,0.5017985790033868,0.0002908319175243378,,1.342121128262157e-06,,0.049277777777777775,0.05583333333333333,0.04583333333333333,,0.5,"{""p_low"": 0.9, ""sigma_high"": 1.2, ""sigma_low"": 0.3}",none,,0.5734032095675915,0.5545999993657391,0.6478394490926686,0.5737024938476708,0.5558087138752115,0.6476728721608269,"[{""cols"": [0, 1], ""mean"": 0.5733767926766733, ""median"": 0.5547097749836438, ""p90"": 0.6485027161313089}, {""cols"": [2, 3], ""mean"": 0.5734296264585098, ""median"": 0.5545148141246687, ""p90"": 0.6471072440370784}]","[{""cols"": [0, 1], ""mean"": 0.57266908248851, ""median"": 0.5549077109201446, ""p90"": 0.647605001918908}, {""cols"": [2, 3], ""mean"": 0.5747359052068317, ""median"": 0.5568248398809672, ""p90"": 0.6479084005193738}]",runs/exp_default/20251213_124943/results.parquet,0.10303237348627253,0.636465581579992,0.4591223624802997,0.003607437390089035,,3.084796645264811e-05,,0.04583926181364484,0.06028868598650261,0.04267621652308706
l2_ratio_of_sums,2,ratio_of_sums,mixture_extremes_rho0.5,mixture_extremes,1,30000,oracle_s_only,oracle,depth4_light,33,0.2042549401105124,0.16324891746944556,0.6852925344348652,0.25585833264719404,0.0006659384593367577,,1.0974926333072376e-06,,0.05344444444444445,0.050166666666666665,0.050833333333333335,,0.5,"{""p_low"": 0.9, ""sigma_high"": 1.2, ""sigma_low"": 0.3}",none,,0.5731069751212371,0.5552198430293069,0.6475549359062341,0.5728478406411883,0.5549385735648626,0.6456770234525319,"[{""cols"": [0, 1], ""mean"": 0.572899219277476, ""median"": 0.5555919372578071, ""p90"": 0.6461426576400483}, {""cols"": [2, 3], ""mean"": 0.573314730964998, ""median"": 0.5548209909979356, ""p90"": 0.6491576164706823}]","[{""cols"": [0, 1], ""mean"": 0.5728129101443291, ""median"": 0.5550913290515926, ""p90"": 0.6444833640188187}, {""cols"": [2, 3], ""mean"": 0.5728827711380479, ""median"": 0.5547324971731376, ""p90"": 0.6466775066324437}]",runs/exp_default/20251213_124943/results.parquet,0.11793606490345714,0.626797737445847,0.19991972821762746,0.007859197374805808,,0.00013494517139883035,,0.045312852565988423,0.05849479698901816,0.05593860442956658
l2_ratio_of_sums,2,ratio_of_sums,mixture_extremes_rho0.5,mixture_extremes,1,30000,oracle_coords_only,oracle,depth4_light,3,0.21307314839309124,0.15044880368680977,0.6674822608270126,0.5796325731000017,0.0001686003565788269,,1.21109505530022e-06,,0.05344444444444445,0.050166666666666665,0.050833333333333335,,0.5,"{""p_low"": 0.9, ""sigma_high"": 1.2, ""sigma_low"": 0.3}",none,,0.5731069751212371,0.5552198430293069,0.6475549359062341,0.5728478406411883,0.5549385735648626,0.6456770234525319,"[{""cols"": [0, 1], ""mean"": 0.572899219277476, ""median"": 0.5555919372578071, ""p90"": 0.6461426576400483}, {""cols"": [2, 3], ""mean"": 0.573314730964998, ""median"": 0.5548209909979356, ""p90"": 0.6491576164706823}]","[{""cols"": [0, 1], ""mean"": 0.5728129101443291, ""median"": 0.5550913290515926, ""p90"": 0.6444833640188187}, {""cols"": [2, 3], ""mean"": 0.5728827711380479, ""median"": 0.5547324971731376, ""p90"": 0.6466775066324437}]",runs/exp_default/20251213_124943/results.parquet,0.11793606490345714,0.626797737445847,0.19991972821762746,0.007859197374805808,,0.00013494517139883035,,0.03251273878335263,0.04068452338116557,0.3797128448823742
l2_ratio_of_sums,2,ratio_of_sums,mixture_extremes_rho0.5,mixture_extremes,1,30000,oracle_s_only,oracle,baseline,53,0.2028155277231758,0.15337132021683011,0.6802869931921877,0.23521705459384185,0.0017324789948761463,,8.901576202696782e-06,,0.05344444444444445,0.050166666666666665,0.050833333333333335,,0.5,"{""p_low"": 0.9, ""sigma_high"": 1.2, ""sigma_low"": 0.3}",none,,0.5731069751212371,0.5552198430293069,0.6475549359062341,0.5728478406411883,0.5549385735648626,0.6456770234525319,"[{""cols"": [0, 1], ""mean"": 0.572899219277476, ""median"": 0.5555919372578071, ""p90"": 0.6461426576400483}, {""cols"": [2, 3], ""mean"": 0.573314730964998, ""median"": 0.5548209909979356, ""p90"": 0.6491576164706823}]","[{""cols"": [0, 1], ""mean"": 0.5728129101443291, ""median"": 0.5550913290515926, ""p90"": 0.6444833640188187}, {""cols"": [2, 3], ""mean"": 0.5728827711380479, ""median"": 0.5547324971731376, ""p90"": 0.6466775066324437}]",runs/exp_default/20251213_124943/results.parquet,0.11912436399703437,0.6245225175952446,0.1960421614752114,0.00799575816653669,,0.00012056002236559124,,0.034246956219795746,0.055764475596943086,0.039174893118630455
